blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
1,47052,58,580,149,77452,1,32,18,71,65,43,0,0,4,1,1,2,0,0,2,1,54336,74,625,161,76218,0,18,32,24,462,34,1,0,4,2,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
0,36178,48,531,116,71850,0,20,37,33,71,18,0,0,2,0,1,1,0,0,0,0,59322,75,595,171,86784,1,37,20,52,56,21,1,1,5,1,1,3,1,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0
1,43720,55,503,144,59327,1,30,20,49,77,18,1,0,4,1,2,1,0,0,1,1,51127,70,581,135,76568,0,20,30,32,74,19,0,0,2,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1,60070,65,664,168,116484,0,35,46,71,84,30,0,0,8,5,1,2,1,0,1,1,74175,88,662,133,142493,1,46,35,74,85,32,1,1,6,3,2,1,2,1,3,1,0,1,0,0,0,0,0,1,1,0,0,1
0,30351,46,477,101,44673,1,13,26,17,44,9,0,0,0,0,0,0,0,1,1,0,49916,67,602,93,76367,0,26,13,45,43,19,1,0,7,2,3,2,0,0,2,2,0,0,1,0,0,0,1,1,0,0,0,0
1,29514,39,334,76,42125,1,32,9,33,35,2,1,1,5,4,0,1,1,1,1,1,32459,52,348,52,38921,0,9,32,9,22,9,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,43743,56,652,120,64660,0,18,28,39,69,23,0,0,1,0,0,1,0,1,2,0,67693,85,708,218,118964,1,28,18,52,67,34,1,1,8,5,1,2,1,0,2,2,0,1,0,0,1,0,0,0,0,1,0,0
1,29512,42,365,92,37246,1,18,9,19,32,13,1,0,1,0,1,0,0,0,1,1,29637,53,389,67,31987,0,9,18,16,33,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,46435,56,534,152,77479,1,29,18,76,96,35,1,1,6,4,1,1,1,0,2,2,51128,73,597,123,81921,0,18,29,34,65,35,0,0,2,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0
0,47269,59,717,164,61107,0,16,23,30,85,39,0,0,5,1,1,3,0,0,1,0,63607,82,695,188,93753,1,23,16,39,71,31,1,1,8,5,2,1,2,1,3,2,0,1,0,0,0,0,0,1,0,1,0,1
1,64762,68,822,236,133162,1,30,32,71,216,60,1,0,6,4,1,1,1,1,4,1,77702,93,795,161,118014,0,32,30,85,113,60,0,1,7,4,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
1,36205,50,516,124,43141,1,16,7,25,53,20,1,0,6,4,1,1,0,1,2,2,37527,64,523,116,38148,0,7,16,9,50,17,0,1,2,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
0,34653,49,604,124,33927,0,9,16,11,262,20,1,0,2,0,2,0,0,0,0,1,50012,72,646,144,42342,1,16,9,26,67,22,0,0,7,2,2,3,0,1,3,1,0,0,0,0,0,0,1,1,0,0,1,0
0,34285,49,537,126,43026,1,11,22,23,43,16,0,0,1,0,1,0,0,0,1,1,54327,76,584,140,72561,0,22,11,27,63,20,1,0,6,2,2,2,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0
0,50903,60,706,143,91336,0,23,36,43,95,49,1,0,3,1,1,1,0,0,1,2,72976,91,760,209,114590,1,36,23,75,103,41,0,1,7,5,1,1,1,1,3,0,1,0,0,0,0,0,1,0,0,0,1,1
1,32374,43,394,76,44404,1,38,7,50,29,6,1,0,4,2,1,1,0,1,2,1,33624,54,334,112,49408,0,7,38,4,22,7,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,54236,62,609,207,83875,0,33,22,50,97,51,0,0,6,4,0,2,1,0,2,2,65132,83,678,124,114723,1,22,33,31,128,39,1,1,6,2,4,0,1,1,2,0,0,0,0,0,1,1,0,1,0,0,0,1
0,35094,51,549,95,47665,0,15,26,24,44,17,0,0,1,0,1,0,0,1,2,0,60132,76,603,177,83104,1,26,15,47,55,23,1,1,8,3,2,3,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
1,43881,56,551,156,76374,1,30,10,66,70,25,0,0,3,1,0,2,1,1,3,1,50960,71,606,124,66613,0,10,30,10,60,28,1,1,10,4,3,3,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1,36599,46,439,105,60184,1,34,11,44,37,15,0,1,6,4,1,1,1,1,2,1,36671,57,405,61,46123,0,11,34,9,42,12,1,0,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,43389,57,683,132,62112,0,20,28,40,75,51,0,0,0,0,0,0,0,0,0,0,68207,83,725,195,84877,1,28,20,47,168,36,1,1,10,5,2,3,1,1,4,2,0,0,0,0,0,0,0,1,1,0,1,0
1,43693,59,604,153,60065,1,21,9,41,90,35,1,1,5,4,0,1,1,1,3,2,50749,72,638,114,58247,0,9,21,12,118,31,0,0,4,0,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,24279,41,310,80,29091,0,14,20,17,29,9,0,0,0,0,0,0,0,0,0,1,39015,58,457,83,54503,1,20,14,26,42,12,1,0,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
0,28445,42,415,79,36500,1,12,22,12,76,26,0,0,0,0,0,0,0,0,0,1,45968,67,574,102,62989,0,22,12,36,62,31,1,0,3,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,27261,42,382,96,30740,1,15,2,29,29,8,1,0,1,0,0,1,0,1,1,0,28001,53,407,68,23705,0,2,15,2,24,11,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,32534,43,433,88,44206,1,24,2,34,124,13,1,0,3,2,0,1,0,1,1,1,28017,52,381,76,31533,0,2,24,3,35,13,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,33947,43,393,74,40856,1,32,8,42,31,11,0,1,4,3,0,1,2,1,1,1,32416,52,323,61,38639,0,8,32,7,30,6,1,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,36692,49,479,108,54042,0,16,34,13,62,18,0,0,1,0,1,0,0,0,0,0,67607,85,793,154,104325,1,34,16,35,42,25,1,1,11,5,3,3,2,1,3,2,0,0,0,0,0,0,1,1,1,0,0,0
1,43001,56,568,151,76517,1,25,14,47,64,23,1,1,8,5,2,1,1,1,3,0,49358,71,531,91,68422,0,14,25,27,68,15,0,0,2,1,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0
0,40068,59,668,139,53345,0,10,11,8,131,47,0,0,1,0,1,0,0,0,0,1,60723,83,818,196,98316,1,11,10,19,96,54,1,1,10,5,2,3,2,1,4,1,0,0,0,0,0,0,0,1,1,0,1,0
0,49767,58,696,128,87597,1,26,48,44,75,34,0,0,2,0,1,1,0,0,0,0,75144,91,744,178,109326,0,48,26,72,145,30,1,1,12,5,3,4,2,1,4,2,0,0,0,0,0,0,0,1,1,0,1,0
0,29153,46,495,95,36254,0,8,15,11,95,30,0,0,1,0,0,1,0,0,0,0,45801,65,537,127,44716,1,15,8,17,64,34,1,0,5,2,1,2,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0
1,37383,49,511,100,47554,0,21,11,41,44,26,1,0,4,2,0,2,0,1,1,1,39934,63,557,104,46917,1,11,21,17,48,15,0,0,3,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,62483,66,789,184,148286,1,30,39,56,194,84,1,0,3,2,1,0,0,1,3,1,89114,97,809,281,113601,0,39,30,87,171,77,0,1,7,3,1,3,1,0,3,1,0,1,0,1,1,0,0,0,0,1,0,0
0,21094,37,318,76,33680,0,9,24,13,34,11,0,0,0,0,0,0,0,0,0,0,43372,58,432,100,47583,1,24,9,34,40,14,1,0,6,2,2,2,0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0
1,46308,60,629,148,81586,0,28,19,43,74,48,1,1,5,3,1,1,1,1,4,1,58798,79,640,182,76356,1,19,28,24,83,39,0,0,5,1,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0,35775,49,484,86,57030,1,21,24,35,46,21,0,0,2,1,0,1,0,0,1,0,55610,74,596,147,74388,0,24,21,41,57,17,1,1,8,5,1,2,1,1,2,2,0,0,0,1,0,0,1,0,1,0,0,0
0,38064,50,511,129,53406,1,17,30,31,71,28,0,0,3,1,1,1,0,0,1,1,59217,75,574,121,81785,0,30,17,49,73,27,1,1,9,5,3,1,2,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0
0,29626,44,475,119,39814,0,7,19,10,45,35,1,0,2,1,0,1,0,1,2,2,46280,70,545,90,49269,1,19,7,28,73,22,0,0,3,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,57617,64,683,184,88580,0,28,27,50,184,47,1,1,8,5,2,1,1,0,3,2,64747,83,736,168,106203,1,27,28,47,234,46,0,0,3,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0,46613,58,533,161,61264,0,23,33,33,69,43,0,0,3,1,2,0,0,1,2,2,75825,93,1048,178,98758,1,33,23,52,92,41,1,1,11,5,2,4,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0
0,27397,43,467,103,32579,1,8,23,11,80,29,0,0,1,0,0,1,0,1,2,0,48974,65,565,100,53993,0,23,8,39,67,18,1,0,5,2,2,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1
0,23256,39,375,93,37156,0,6,26,9,50,16,0,0,0,0,0,0,0,0,0,0,43655,64,440,122,53795,1,26,6,38,242,16,1,0,3,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1
1,41146,52,501,113,56178,1,29,12,51,70,21,1,0,5,2,2,1,0,1,2,2,46249,68,575,105,50953,0,12,29,15,75,12,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,41323,54,556,156,55542,0,20,10,38,72,30,1,1,5,3,1,1,1,1,3,2,47230,70,583,121,56789,1,10,20,14,63,27,0,0,5,3,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,49451,59,590,166,82431,1,28,22,45,74,50,1,1,6,4,1,1,2,0,3,2,55982,76,610,103,97706,0,22,28,38,122,26,0,0,5,1,2,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,41544,54,512,110,74639,1,27,32,45,72,22,0,0,2,1,1,0,0,1,2,1,61601,80,599,121,112163,0,32,27,74,55,30,1,1,7,5,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,34127,47,481,96,51720,0,19,32,21,50,21,1,0,1,0,1,0,0,1,1,0,54596,71,527,133,83187,1,32,19,57,96,27,0,1,7,5,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0
1,46754,52,514,129,87625,1,34,17,55,90,11,1,1,9,4,2,3,2,0,1,2,48972,67,510,76,70627,0,17,34,35,38,13,0,0,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,65384,71,912,191,109271,0,31,28,65,121,63,0,0,2,1,1,0,0,0,2,1,88543,100,1060,247,145091,1,28,31,58,117,57,1,1,12,5,3,4,2,1,4,1,1,0,0,0,0,0,1,0,1,0,0,1
0,24265,43,447,73,33238,0,5,25,4,50,22,0,0,0,0,0,0,0,1,1,0,46416,66,514,127,49976,1,25,5,29,150,23,1,1,5,1,1,3,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1
0,26094,43,436,79,38508,1,9,30,17,42,25,0,0,0,0,0,0,0,0,0,0,54852,70,575,153,74137,0,30,9,35,57,21,1,1,9,4,2,3,2,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0
0,36022,48,519,106,37559,1,15,25,26,53,19,0,0,3,1,1,1,0,0,0,1,50573,69,542,100,73851,0,25,15,43,51,25,1,1,7,5,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0
0,47084,59,658,161,78294,1,20,27,24,91,22,0,0,4,1,2,1,0,0,0,2,67584,91,824,201,86200,0,27,20,47,67,34,1,1,8,5,1,2,1,1,4,0,0,0,0,0,0,0,0,1,1,1,0,0
1,49499,58,570,167,80032,0,31,25,74,74,44,0,1,6,4,1,1,1,1,3,1,59968,76,591,155,90800,1,25,31,45,88,33,1,0,4,2,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
1,39434,49,484,110,53797,0,28,9,41,45,17,1,1,8,3,3,2,1,1,3,2,37453,61,434,91,43611,1,9,28,14,43,12,0,0,2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1,54536,63,590,193,76572,1,37,19,52,59,27,1,1,8,3,3,2,2,1,4,2,55260,79,664,131,100689,0,19,37,21,266,21,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,57411,65,735,211,106583,0,30,41,35,74,43,0,0,3,1,1,1,0,1,2,0,83151,97,799,178,130641,1,41,30,79,111,34,1,1,11,6,2,3,2,0,2,2,0,1,0,0,0,1,0,0,1,0,0,0
0,27726,43,452,77,43932,0,11,33,15,37,18,0,0,0,0,0,0,0,0,0,0,51008,67,529,115,67701,1,33,11,46,45,10,1,1,7,3,1,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0
0,23050,38,333,70,29982,0,13,24,11,54,14,0,0,0,0,0,0,0,0,0,0,39680,55,387,97,46144,1,24,13,36,49,14,1,0,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0
1,39936,54,516,110,51714,0,25,15,38,48,24,1,0,4,1,1,2,0,1,3,2,48467,73,591,121,60795,1,15,25,20,62,14,0,0,3,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1,62131,68,734,192,121152,0,49,21,73,98,41,0,1,6,3,2,1,1,1,4,2,67414,92,792,161,98765,1,21,49,25,89,51,1,0,5,2,1,2,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,61882,67,784,182,114976,0,30,41,44,91,39,1,1,9,5,2,2,1,0,0,0,75083,93,780,174,110622,1,41,30,68,94,43,0,0,6,3,1,2,0,1,3,2,0,0,0,0,0,0,0,1,1,0,1,0
1,47131,55,504,140,71065,1,41,23,52,60,21,0,1,8,4,3,1,1,1,3,2,56588,73,551,106,78254,0,23,41,22,54,18,1,0,6,3,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1,65780,69,802,212,112906,1,43,25,67,122,46,1,1,7,4,2,1,1,1,4,2,77486,96,887,147,127237,0,25,43,46,104,55,0,0,7,3,2,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
0,61158,64,766,168,114718,1,29,45,43,113,39,1,0,3,1,2,0,0,0,1,2,88057,99,861,210,134932,0,45,29,104,315,64,0,1,11,6,2,3,1,1,4,0,0,0,0,0,1,0,0,0,1,1,1,0
0,36384,52,583,142,54402,0,12,26,21,164,27,0,0,1,0,0,1,0,0,0,1,58840,82,683,172,78745,1,26,12,50,70,16,1,0,7,3,2,2,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,1
0,57108,63,708,173,124650,1,33,38,47,83,35,0,1,5,2,1,2,1,0,2,2,79330,95,800,196,137161,0,38,33,67,102,36,1,0,10,6,1,3,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,1
0,20436,36,305,56,27636,1,9,18,15,42,6,0,0,0,0,0,0,0,0,0,0,38105,55,414,104,38965,0,18,9,17,38,13,1,0,3,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0
0,31827,50,570,110,34725,0,9,21,11,60,26,0,0,1,0,1,0,0,0,0,1,56091,78,680,157,64896,1,21,9,20,55,27,1,1,8,3,3,2,2,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0
1,33831,46,461,108,38229,1,19,7,26,64,18,1,0,8,5,1,2,0,0,1,2,34096,58,438,87,47055,0,7,19,13,33,14,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,51606,64,664,152,83149,1,31,23,52,79,43,1,0,6,4,1,1,0,1,3,1,66627,85,737,185,116232,0,23,31,41,77,42,0,1,5,2,1,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0
0,35026,47,465,128,37346,1,17,22,11,61,22,1,0,3,1,2,0,0,0,0,1,47270,65,533,117,48052,0,22,17,46,59,17,0,0,4,2,1,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,1
1,46893,59,560,148,71657,0,34,11,53,56,13,1,1,5,3,0,2,1,1,3,2,47924,73,605,143,73162,1,11,34,17,39,16,0,0,4,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0,34730,47,478,111,48929,1,15,31,19,102,24,0,0,2,0,0,2,0,0,1,1,55714,73,602,114,75312,0,31,15,46,59,26,1,1,7,4,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,30889,47,530,98,26674,0,9,22,12,124,25,1,0,1,0,1,0,0,0,0,1,54436,74,628,173,68056,1,22,9,39,69,53,0,0,7,3,2,2,0,1,3,1,0,0,0,0,0,0,0,0,1,1,1,0
1,35707,45,434,89,45752,1,29,7,38,57,17,0,0,1,0,0,1,0,1,2,2,35589,59,468,94,34185,0,7,29,9,42,11,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,51551,58,545,136,93218,0,41,18,85,64,14,0,1,6,3,0,3,2,0,1,2,53110,75,592,107,101401,1,18,41,24,57,18,1,0,6,2,3,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,53457,63,648,140,111166,1,48,15,71,76,32,1,1,5,4,1,0,1,0,2,0,58252,79,665,148,104828,0,15,48,25,82,29,0,0,5,1,2,2,0,1,2,2,0,0,0,0,1,0,1,0,0,1,0,0
0,23971,39,373,64,29345,1,10,26,11,37,14,0,0,0,0,0,0,0,0,0,0,44569,62,540,99,54830,0,26,10,30,49,16,1,0,4,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,47424,60,768,203,69794,1,14,30,19,87,45,0,0,1,0,1,0,0,1,2,1,71040,91,810,155,96770,0,30,14,50,97,41,1,1,11,5,2,4,1,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0
0,49982,60,680,152,64350,0,19,29,30,100,31,0,0,2,1,1,0,0,1,1,1,66729,89,764,194,94001,1,29,19,56,93,45,1,1,11,5,2,4,2,0,3,1,0,0,0,0,0,1,0,1,1,0,0,0
0,53846,65,599,192,87864,0,34,37,71,92,35,0,0,3,2,0,1,0,1,2,2,75370,91,690,170,143316,1,37,34,84,84,40,1,1,8,5,2,1,2,0,3,0,1,0,0,1,0,0,1,1,0,0,0,0
1,48571,59,649,121,71335,0,35,12,69,144,54,1,1,8,4,1,3,1,0,2,2,53541,77,662,113,68091,1,12,35,12,150,39,0,0,4,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0,50521,58,726,131,102410,1,19,36,38,81,33,0,0,3,0,1,2,0,0,1,0,75968,94,729,222,97900,0,36,19,59,78,43,1,1,9,6,1,2,1,1,3,2,0,0,0,1,0,0,0,1,1,1,0,0
1,31659,43,430,105,35923,1,19,7,19,39,13,1,0,3,1,1,1,0,1,1,1,29891,52,366,81,24904,0,7,19,11,33,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,43375,55,642,147,64442,0,14,40,21,74,21,0,0,1,0,0,1,0,0,0,0,67670,86,671,183,88246,1,40,14,57,73,30,1,1,9,3,3,3,2,1,4,2,0,0,0,0,0,0,0,1,1,0,1,0
0,42526,55,566,132,52488,0,21,37,25,68,11,0,0,3,1,2,0,0,0,0,1,64382,84,696,137,108731,1,37,21,66,67,33,1,1,9,5,1,3,2,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1
0,29304,44,418,96,23534,0,10,22,23,60,24,0,0,1,0,1,0,0,0,0,1,51466,67,549,145,53597,1,22,10,45,65,24,1,0,5,2,2,1,0,1,3,1,0,0,0,0,0,0,1,1,0,1,0,0
1,34993,46,461,116,48752,1,21,7,24,82,11,1,1,9,5,1,3,1,0,1,1,37970,59,437,92,44490,0,7,21,12,61,12,0,0,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1,40054,48,472,131,51720,1,30,11,42,43,22,1,0,4,2,1,1,0,1,2,2,39842,61,447,84,48857,0,11,30,15,53,18,0,1,4,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,52580,62,638,151,118197,1,33,25,69,83,26,1,1,6,3,1,2,1,0,1,2,60605,84,618,163,95862,0,25,33,39,79,27,0,0,5,3,1,1,0,1,3,0,0,0,1,0,0,0,0,0,1,1,0,1
1,47597,59,617,174,75407,1,32,14,38,73,29,1,0,6,3,1,2,0,1,2,2,52403,73,689,125,73537,0,14,32,22,59,24,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
1,49796,59,549,196,73335,1,37,17,52,58,25,0,1,7,3,2,2,1,0,2,2,54112,76,658,146,87729,0,17,37,24,93,16,1,0,3,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,44376,57,598,112,92253,0,22,46,35,62,30,0,0,1,1,0,0,0,0,0,1,72462,89,691,169,129132,1,46,22,60,88,31,1,1,8,2,3,3,1,1,4,1,0,0,0,0,0,0,1,0,0,1,0,1
0,56341,62,693,145,107865,0,34,40,71,65,53,1,0,4,2,1,1,0,0,0,1,80162,93,727,202,153643,1,40,34,60,128,35,0,1,11,5,3,3,2,1,4,1,0,0,0,0,0,0,1,0,0,0,1,1
1,53384,58,545,119,101237,0,49,25,61,59,32,0,1,7,3,2,2,3,0,2,2,54141,74,554,71,66176,1,25,49,47,65,19,1,0,5,2,1,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
0,48046,59,706,132,94703,1,26,38,38,91,67,1,0,2,1,0,1,0,1,2,0,75361,92,812,219,126613,0,38,26,50,181,33,0,1,13,6,4,3,3,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0
1,53497,64,635,179,90408,1,31,18,59,72,53,1,1,2,1,0,1,1,1,4,1,58280,80,718,147,88163,0,18,31,43,109,38,0,0,5,2,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1,42859,56,591,152,61346,0,20,15,31,71,39,0,0,3,1,0,2,0,1,2,2,48604,70,607,99,64770,1,15,20,23,461,37,1,0,4,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1,44165,51,520,79,76430,0,37,25,57,45,32,0,1,4,3,0,1,1,0,1,1,49708,64,429,102,63945,1,25,37,26,68,19,1,0,3,0,3,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1
1,40491,53,583,112,60796,0,23,13,31,53,25,0,0,2,2,0,0,0,1,2,1,47250,71,580,125,52631,1,13,23,15,73,20,1,0,5,1,2,2,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
1,30032,43,389,94,33993,1,21,10,27,42,6,1,0,2,1,0,1,0,0,1,2,34299,55,439,74,32605,0,10,21,15,29,8,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,32667,48,520,99,46922,0,9,25,17,124,14,0,0,1,0,1,0,0,0,0,1,56946,80,715,175,70694,1,25,9,37,110,34,1,1,6,3,2,1,1,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0
0,51592,60,608,162,119048,1,30,39,51,66,41,0,0,2,1,0,1,0,0,2,1,75057,93,713,200,120666,0,39,30,68,83,22,1,1,11,5,3,3,3,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0
1,36620,50,516,122,46799,0,20,10,32,54,18,1,0,4,2,1,1,0,1,3,2,38892,62,501,106,44203,1,10,20,12,67,17,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,50685,64,585,190,81730,0,35,21,70,157,32,0,0,2,0,0,2,0,0,1,2,58788,78,666,137,101351,1,21,35,31,151,49,1,0,8,4,3,1,0,1,3,0,0,0,0,1,0,0,1,0,1,1,0,0
0,21599,39,378,79,24123,0,4,18,5,37,12,0,0,0,0,0,0,0,0,0,0,37244,58,467,83,41023,1,18,4,21,38,18,1,0,4,2,1,1,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0
1,30627,42,444,95,48749,1,28,8,28,60,24,0,0,0,0,0,0,0,1,2,1,36583,55,428,63,43449,0,8,28,4,76,12,1,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,37148,52,517,112,50117,1,19,11,47,47,21,0,0,3,2,1,0,0,0,1,1,42159,64,537,115,38322,0,11,19,16,46,21,1,0,2,0,1,1,0,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0
0,28824,43,400,100,40688,0,12,31,12,35,15,0,0,1,0,0,1,0,1,1,0,50540,65,541,105,60331,1,31,12,47,46,8,1,1,8,5,2,1,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0
0,29635,44,472,130,33090,0,8,26,10,55,25,0,0,0,0,0,0,0,1,1,2,53560,71,588,122,63663,1,26,8,44,70,27,1,1,8,5,2,1,1,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0
1,39718,50,490,115,59887,1,33,10,33,52,19,0,1,5,3,1,1,1,0,1,2,38890,62,485,99,53501,0,10,33,17,56,6,1,0,3,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,20654,39,367,93,23678,0,7,24,8,30,9,0,0,0,0,0,0,0,0,0,1,39979,57,469,58,42534,1,24,7,32,55,11,1,0,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,48100,58,647,154,64530,1,22,22,35,87,25,0,1,6,4,1,1,1,1,3,2,60168,79,668,163,79971,0,22,22,37,568,33,1,0,5,2,1,2,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
1,41394,49,497,125,52424,0,26,10,43,36,19,0,0,8,4,1,3,0,1,3,2,43400,65,582,92,47762,1,10,26,10,53,11,1,1,4,1,2,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1,41158,52,508,156,59680,1,28,17,27,165,22,1,1,7,3,2,2,1,0,2,2,42670,65,523,78,48516,0,17,28,15,50,15,0,0,2,0,0,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1,52198,62,567,166,86546,0,33,25,58,164,21,1,1,7,5,1,1,3,0,1,1,62765,83,698,144,120700,1,25,33,46,175,29,0,0,4,1,1,2,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,1
