gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
KR_6419248371,TRUE,25798,2578,46,9.2,406,85,19533,1,5,3,7,42,16,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,1,FALSE,22157,4432,45,9,370,70,15288,0,3,5,3,63,14,0,0,,0,0,0,0,0,0,,0,0
KR_6424242353,FALSE,25367,3232,45,9,296,64,27268,0,13,14,16,26,6,0,0,,0,0,0,0,0,0,,0,1,TRUE,28763,1508,45,9,374,71,37098,1,14,13,18,31,8,1,0,MID_LANE,2,1,0,1,0,1,EARTH_DRAGON,1,0
KR_6423061973,FALSE,24347,2012,42,8.4,326,52,21798,1,8,10,8,45,11,0,0,,0,0,0,0,0,0,,0,1,TRUE,24202,3707,44,8.8,375,64,26091,0,10,8,16,39,15,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6413440819,TRUE,29636,5361,46,9.2,378,88,29917,1,13,2,26,28,8,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0,FALSE,20571,1471,42,8.4,336,63,17397,0,2,13,2,21,11,0,0,,1,0,1,0,0,0,,0,1
KR_6416777353,TRUE,30760,1690,45,9,366,76,35776,1,17,2,26,103,9,1,0,MID_LANE,2,2,0,0,0,1,WATER_DRAGON,1,1,FALSE,20792,1767,40,8,336,72,19711,0,2,17,3,30,12,0,0,,0,0,0,0,0,0,,0,0
KR_6401886575,TRUE,35099,3254,46,9.2,361,59,37311,1,26,8,32,30,6,0,0,,2,2,0,0,0,1,WATER_DRAGON,1,1,FALSE,22752,4132,41,8.2,276,60,23676,0,8,26,7,27,6,1,0,BOT_LANE,2,0,1,1,0,0,,0,0
KR_6408836726,FALSE,25054,2649,44,8.8,358,56,30632,0,10,14,7,29,6,0,0,,0,0,0,0,0,0,,0,0,TRUE,27078,2253,44,8.8,334,67,28370,1,14,10,12,20,6,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1
KR_6420183254,TRUE,24862,3712,43,8.6,359,80,31557,1,8,6,10,30,11,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,FALSE,23607,2572,42,8.4,354,52,21598,0,6,8,8,28,7,0,0,,0,0,0,0,0,0,,0,1
KR_6423610072,FALSE,22712,3132,43,8.6,318,71,20604,0,6,3,4,57,11,0,0,,0,0,0,0,0,0,,0,1,TRUE,24330,2845,43,8.6,393,72,27810,1,3,6,3,37,21,1,0,BOT_LANE,1,0,0,1,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,0
KR_6424869112,FALSE,26109,2529,42,8.4,341,80,27415,1,12,19,15,29,11,0,0,,0,0,0,0,0,0,,0,0,TRUE,31400,4435,45,9,370,74,30051,0,19,12,20,65,7,1,0,MID_LANE,2,1,1,0,0,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,1
KR_6415599382,FALSE,22074,3124,42,8.4,328,71,22820,0,4,9,3,55,11,0,0,,0,0,0,0,0,0,,0,0,TRUE,26659,2969,43,8.6,332,67,20834,1,9,4,10,38,14,1,0,TOP_LANE,2,0,1,1,0,0,,0,1
KR_6413995938,TRUE,26180,2210,46,9.2,385,61,25266,0,10,9,18,24,15,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,FALSE,25140,1955,44,8.8,380,70,21895,1,9,10,14,27,8,0,0,,0,0,0,0,0,0,,0,1
KR_6422790469,FALSE,27729,2744,43,8.6,339,67,36456,1,13,19,21,40,7,1,0,TOP_LANE,1,0,1,0,0,1,CHEMTECH_DRAGON,1,1,TRUE,27902,2847,45,9,312,72,31344,0,19,13,36,39,12,0,0,,0,0,0,0,0,0,,0,0
KR_6424650195,FALSE,23322,1537,42,8.4,326,72,33123,0,9,20,13,26,10,0,0,,0,0,0,0,0,0,,0,0,TRUE,32157,2328,46,9.2,338,80,37515,1,20,9,30,33,12,1,0,BOT_LANE,2,1,0,1,0,1,"FIRE_DRAGON,AIR_DRAGON",2,1
KR_6414634565,TRUE,24589,2609,43,8.6,354,84,21508,0,7,12,5,34,16,1,0,BOT_LANE,1,0,0,1,0,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,1,FALSE,27499,5074,46,9.2,363,98,24711,1,12,7,11,37,14,0,0,,0,0,0,0,0,0,,0,0
KR_6420362288,FALSE,25630,1589,42,8.4,320,46,28164,1,15,12,18,23,10,0,0,,0,0,0,0,0,0,EARTH_DRAGON,1,0,TRUE,25736,1811,44,8.8,330,95,30083,0,12,15,13,27,5,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1
KR_6421537792,FALSE,25032,2912,41,8.2,309,75,25950,1,8,16,12,36,14,0,0,,0,0,0,0,0,0,,0,1,TRUE,27874,5149,45,9,335,70,29941,0,16,8,21,38,13,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,0
KR_6416589103,FALSE,23769,1974,42,8.4,354,76,27092,0,6,12,7,29,21,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,TRUE,25386,3411,44,8.8,339,54,25304,1,12,6,14,41,10,0,0,,0,0,0,0,0,0,,0,0
KR_6414465093,TRUE,27968,4638,42,8.4,358,68,25467,0,11,12,15,62,14,1,0,MID_LANE,2,2,0,0,0,0,,0,1,FALSE,26455,4660,44,8.8,355,59,27235,1,12,11,16,100,11,0,0,,1,0,0,1,0,1,HEXTECH_DRAGON,1,0
KR_6422765212,FALSE,23469,1404,44,8.8,350,71,23158,0,8,14,11,24,14,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,TRUE,26780,4780,47,9.4,397,68,28382,1,14,8,16,30,7,0,0,,0,0,0,0,0,0,,0,0
KR_6420070562,FALSE,24583,2223,42,8.4,362,80,24756,1,8,13,11,56,17,0,0,,0,0,0,0,0,1,"WATER_DRAGON,FIRE_DRAGON",2,0,TRUE,26942,3642,43,8.6,353,52,29980,0,13,8,23,40,8,0,0,,0,0,0,0,0,0,,0,1
KR_6425082830,FALSE,22910,1355,42,8.4,303,73,33655,0,6,18,9,37,10,0,0,,0,0,0,0,0,0,,0,0,TRUE,29288,4883,46,9.2,325,86,33312,1,18,6,23,204,12,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1
KR_6423822539,TRUE,27392,3612,43,8.6,340,62,23320,1,13,7,18,40,7,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,1,FALSE,24797,2957,42,8.4,381,73,19711,0,7,13,4,29,6,0,0,,1,0,1,0,0,0,,0,0
KR_6414851191,TRUE,26649,5144,45,9,353,84,25651,0,10,7,10,31,11,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,1,FALSE,22522,4087,43,8.6,312,75,22239,1,7,10,9,32,11,0,0,,0,0,0,0,0,0,,0,0
KR_6413529509,TRUE,29390,3480,46,9.2,357,74,29564,1,12,10,15,34,17,1,0,BOT_LANE,1,0,0,1,0,0,CHEMTECH_DRAGON,1,1,FALSE,24210,3125,42,8.4,313,72,25155,0,10,12,11,50,9,0,0,,1,1,0,0,0,1,FIRE_DRAGON,1,0
KR_6413807056,FALSE,25162,1452,44,8.8,340,60,24517,1,12,9,13,33,9,0,0,,0,0,0,0,0,0,,0,1,TRUE,27080,4985,44,8.8,358,61,30729,0,9,12,12,27,14,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
KR_6417969205,FALSE,25613,1963,43,8.6,357,67,21780,0,10,15,7,29,14,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,0,TRUE,28547,3447,44,8.8,341,87,32432,1,15,10,25,61,14,0,0,,1,0,0,1,0,0,CHEMTECH_DRAGON,1,1
KR_6424021089,TRUE,33602,10882,44,8.8,363,69,32068,1,16,8,24,53,8,1,0,BOT_LANE,3,1,1,1,0,0,,0,1,FALSE,23540,710,39,7.8,307,54,24798,0,8,16,15,22,7,0,0,,1,0,1,0,0,1,EARTH_DRAGON,1,0
KR_6425109103,FALSE,22655,2990,44,8.8,385,63,17186,0,5,7,4,28,11,0,0,,0,0,0,0,0,0,,0,0,TRUE,25809,3804,44,8.8,419,75,21724,1,7,5,8,33,9,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,1
KR_6420640775,FALSE,22700,2640,43,8.6,370,56,23214,0,5,17,4,35,12,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,TRUE,29060,4635,46,9.2,342,74,30745,1,17,5,15,100,10,1,0,MID_LANE,1,1,0,0,0,0,,0,1
KR_6415954031,FALSE,22501,1711,42,8.4,320,56,23940,1,6,18,12,28,18,0,0,,0,0,0,0,0,0,,0,0,TRUE,31443,6372,48,9.6,384,110,37788,0,18,6,25,39,14,1,0,BOT_LANE,1,0,0,1,0,1,"FIRE_DRAGON,CHEMTECH_DRAGON",2,1
KR_6424403567,FALSE,25222,3427,42,8.4,353,64,24361,1,9,11,14,26,10,0,0,,0,0,0,0,0,0,,0,1,TRUE,26082,1181,42,8.4,324,60,34598,0,11,9,16,28,14,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
KR_6424223659,FALSE,25673,4428,45,9,364,88,27358,1,9,7,7,30,5,0,0,,0,0,0,0,0,0,,0,1,TRUE,24133,2338,45,9,377,87,20868,0,7,9,4,25,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
KR_6423337627,TRUE,26971,4531,47,9.4,364,104,27268,0,12,11,21,30,17,0,0,,0,0,0,0,0,1,"WATER_DRAGON,AIR_DRAGON",2,0,FALSE,26470,3495,45,9,331,76,27825,1,11,12,16,36,10,0,0,,0,0,0,0,0,0,,0,1
KR_6408115019,TRUE,29502,5332,46,9.2,390,78,29127,0,14,6,17,34,12,1,0,MID_LANE,2,1,0,1,0,1,"WATER_DRAGON,AIR_DRAGON",2,1,FALSE,22760,1425,42,8.4,300,79,21217,1,6,14,8,28,8,0,0,,0,0,0,0,0,0,,0,0
KR_6411974745,TRUE,26619,3549,43,8.6,319,78,20481,1,9,13,10,27,11,1,0,TOP_LANE,2,0,2,0,0,1,"HEXTECH_DRAGON,EARTH_DRAGON",2,1,FALSE,26806,3116,46,9.2,358,74,34252,0,13,9,12,135,6,0,0,,1,0,1,0,0,0,,0,0
KR_6416841564,FALSE,26853,4022,45,9,331,71,33904,0,12,12,13,23,16,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,TRUE,25421,3046,42,8.4,315,60,30471,1,12,12,19,36,6,0,0,,0,0,0,0,0,0,,0,1
KR_6424301220,FALSE,24695,4496,44,8.8,361,53,28452,0,10,21,14,29,14,0,0,,0,0,0,0,0,0,,0,0,TRUE,30994,2989,47,9.4,389,72,37753,1,21,10,25,33,9,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,1
KR_6422080780,FALSE,24651,1411,44,8.8,330,66,27222,0,11,19,10,45,11,0,0,,0,0,0,0,0,0,,0,0,TRUE,30904,3259,44,8.8,319,89,33893,1,19,11,22,42,11,1,0,BOT_LANE,2,1,0,1,0,1,"EARTH_DRAGON,AIR_DRAGON",2,1
KR_6424285684,TRUE,28333,6523,46,9.2,348,62,32468,0,16,9,20,23,10,1,0,BOT_LANE,1,0,0,1,0,1,"AIR_DRAGON,FIRE_DRAGON",2,1,FALSE,25033,3538,44,8.8,332,65,29615,1,9,16,14,33,6,0,0,,0,0,0,0,0,0,,0,0
KR_6415882140,TRUE,30172,1932,46,9.2,382,67,28955,0,18,9,14,28,8,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,WATER_DRAGON",2,1,FALSE,25634,3294,43,8.6,364,79,24544,1,9,18,9,33,10,1,0,MID_LANE,1,1,0,0,0,0,,0,0
KR_6425188759,TRUE,26025,3290,46,9.2,410,58,27347,0,9,12,4,28,9,0,0,,0,0,0,0,0,0,,0,0,FALSE,25995,2600,45,9,344,70,24284,1,12,9,14,30,8,0,0,,0,0,0,0,0,0,,0,1
KR_6407457808,TRUE,30408,3103,44,8.8,328,70,34687,1,21,15,17,33,10,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,FALSE,27175,2350,43,8.6,309,60,33831,0,15,21,12,27,7,1,0,BOT_LANE,2,0,0,2,0,0,,0,0
KR_6416826273,TRUE,26244,3309,44,8.8,369,58,27892,1,15,4,15,39,8,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,FALSE,21655,4360,42,8.4,353,44,20368,0,4,15,4,31,16,0,0,,0,0,0,0,0,0,,0,0
KR_6421807989,FALSE,27620,3367,44,8.8,370,59,27958,1,11,14,11,33,5,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,TRUE,26903,1483,43,8.6,331,62,24146,0,14,11,27,90,8,0,0,,1,0,0,1,0,0,,0,0
KR_6407722064,FALSE,21972,912,44,8.8,363,67,19980,0,5,11,5,92,13,0,0,,0,0,0,0,0,0,,0,1,TRUE,27257,1887,46,9.2,395,91,23954,1,11,5,18,32,7,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,0
KR_6423861360,FALSE,26694,3769,42,8.4,350,68,32064,1,11,8,12,27,11,0,0,,0,0,0,0,0,0,,0,1,TRUE,24258,1573,44,8.8,350,88,21624,0,8,11,8,32,9,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6421134647,FALSE,22071,1931,38,7.6,277,52,26830,1,8,16,12,34,6,0,0,,0,0,0,0,0,0,,0,0,TRUE,31043,1073,47,9.4,366,88,30690,0,16,8,17,34,11,1,0,TOP_LANE,3,1,1,1,0,1,EARTH_DRAGON,1,1
KR_6421273039,FALSE,23632,2242,44,8.8,387,69,19692,0,6,11,7,33,14,0,0,,0,0,0,0,0,0,,0,1,TRUE,27849,6889,46,9.2,403,78,25830,1,11,6,14,31,15,1,0,TOP_LANE,1,0,1,0,0,1,"AIR_DRAGON,FIRE_DRAGON",2,0
KR_6407240350,TRUE,31315,4140,46,9.2,379,84,30815,1,13,6,14,48,14,1,0,TOP_LANE,3,0,1,2,0,0,,0,1,FALSE,22006,1281,41,8.2,331,72,24547,0,6,13,11,25,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
KR_6416887324,TRUE,24002,2786,43,8.6,338,64,24244,1,11,9,14,28,13,0,0,,0,0,0,0,0,1,"WATER_DRAGON,EARTH_DRAGON",2,0,FALSE,25893,3368,43,8.6,350,76,30552,0,9,11,13,28,10,0,0,,0,0,0,0,0,0,,0,1
KR_6423993995,FALSE,28947,1817,44,8.8,341,86,23769,1,15,12,10,34,9,1,0,TOP_LANE,2,1,1,0,0,0,,0,1,TRUE,25955,1925,43,8.6,317,71,22120,0,12,15,18,27,10,0,0,,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0
KR_6414750978,TRUE,26965,4675,46,9.2,372,76,29491,0,11,3,17,33,8,1,0,BOT_LANE,1,0,0,1,0,1,"WATER_DRAGON,CHEMTECH_DRAGON",2,1,FALSE,23005,2585,44,8.8,376,104,23288,1,3,11,5,25,9,0,0,,0,0,0,0,0,0,,0,0
KR_6424183790,FALSE,24642,1842,41,8.2,296,70,27517,1,10,19,11,54,9,0,0,,0,0,0,0,0,0,,0,1,TRUE,27313,1823,44,8.8,337,62,34625,0,19,10,26,30,11,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
KR_6408227314,FALSE,22963,3752,42,8.4,349,57,17867,0,7,11,10,61,9,0,0,,0,0,0,0,0,0,,0,1,TRUE,26013,3728,44,8.8,363,94,28369,1,11,7,13,31,28,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,AIR_DRAGON",2,0
KR_6412855096,TRUE,29614,4549,45,9,348,61,32233,1,20,5,17,30,8,0,0,,1,0,0,1,0,1,FIRE_DRAGON,1,1,FALSE,22003,2353,41,8.2,301,62,20121,0,5,20,8,27,4,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
KR_6421933573,TRUE,28781,6001,44,8.8,358,64,33791,0,14,10,18,30,7,0,0,,0,0,0,0,0,0,,0,1,FALSE,23579,2029,41,8.2,314,67,29844,1,10,14,12,29,7,1,0,MID_LANE,2,1,1,0,0,0,,0,0
KR_6415437389,TRUE,27609,3302,46,9.2,368,78,29658,1,17,5,12,25,11,0,0,,0,0,0,0,0,0,,0,0,FALSE,23067,3282,42,8.4,332,81,28938,0,5,17,8,38,7,0,0,,0,0,0,0,0,1,"EARTH_DRAGON,WATER_DRAGON",2,1
KR_6407029360,FALSE,22225,1894,41,8.2,325,52,24799,1,8,18,8,26,9,0,0,,0,0,0,0,0,0,,0,0,TRUE,31585,3240,46,9.2,394,67,35208,0,18,8,27,36,11,1,0,BOT_LANE,2,0,1,1,0,0,,0,1
KR_6413500499,FALSE,23137,1202,44,8.8,340,88,19461,1,6,12,6,27,10,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,AIR_DRAGON",2,0,TRUE,27376,4431,46,9.2,393,68,30301,0,12,6,10,34,7,0,0,,0,0,0,0,0,0,,0,1
KR_6413241985,FALSE,25853,4848,44,8.8,357,83,23516,0,7,6,10,32,8,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1,TRUE,24157,4677,43,8.6,355,76,22055,1,6,7,8,32,9,1,0,BOT_LANE,2,0,1,1,0,0,AIR_DRAGON,1,0
KR_6398530507,FALSE,23485,3290,41,8.2,287,76,23332,0,9,11,13,30,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,TRUE,24760,2260,42,8.4,322,60,26528,1,11,9,20,30,13,0,0,,0,0,0,0,0,0,FIRE_DRAGON,1,0
KR_6409244456,TRUE,26742,4347,44,8.8,337,67,27925,0,12,7,16,69,14,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,FALSE,22228,1768,43,8.6,322,57,24076,1,7,12,5,67,15,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
KR_6420672528,FALSE,24988,2433,45,9,395,56,30455,1,9,10,10,29,10,0,0,,0,0,0,0,0,0,,0,0,TRUE,26086,5291,44,8.8,317,95,24261,0,10,9,11,29,10,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,1
KR_6425038187,TRUE,32913,3888,47,9.4,419,102,32793,1,16,4,17,36,12,1,0,MID_LANE,3,1,1,1,0,1,HEXTECH_DRAGON,1,1,FALSE,20627,3862,41,8.2,302,80,15397,0,4,16,8,26,4,0,0,,0,0,0,0,0,0,,0,0
KR_6420496509,FALSE,23231,1036,41,8.2,340,82,25485,0,4,19,4,34,3,0,0,,0,0,0,0,0,0,,0,0,TRUE,30866,5631,47,9.4,340,78,28125,1,19,4,26,34,9,1,0,BOT_LANE,2,1,0,1,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,1
KR_6416797494,FALSE,25752,6797,44,8.8,347,83,18169,0,8,11,9,27,4,0,0,,2,0,2,0,0,0,,0,1,TRUE,28318,3898,44,8.8,398,76,28706,1,11,8,18,30,11,1,0,BOT_LANE,2,0,0,2,0,1,CHEMTECH_DRAGON,1,0
KR_6424547578,FALSE,22542,1782,41,8.2,288,72,15856,0,5,15,12,35,13,0,0,,0,0,0,0,0,0,,0,1,TRUE,28047,2832,43,8.6,362,90,24192,1,15,5,23,33,12,1,0,MID_LANE,1,1,0,0,0,1,"EARTH_DRAGON,FIRE_DRAGON",2,0
KR_6422612902,TRUE,29938,4473,46,9.2,345,84,34125,1,17,6,19,56,7,1,0,BOT_LANE,1,0,0,1,0,0,EARTH_DRAGON,1,0,FALSE,24414,2854,44,8.8,337,80,28615,0,6,17,11,42,6,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1
KR_6423510577,TRUE,30858,4803,47,9.4,366,95,26988,1,16,7,24,34,13,1,0,BOT_LANE,1,0,0,1,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,1,FALSE,23504,1149,42,8.4,316,74,25494,0,7,16,9,35,12,0,0,,1,0,1,0,0,0,,0,0
KR_6421179608,TRUE,25809,3459,44,8.8,354,69,29905,1,8,10,17,33,8,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,FALSE,25480,4040,45,9,352,78,24296,0,10,8,14,31,6,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,EARTH_DRAGON",2,0
KR_6418633128,TRUE,24059,3234,43,8.6,359,84,24868,1,8,8,7,31,14,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,FALSE,24258,2938,43,8.6,372,72,21227,0,8,8,10,31,11,0,0,,0,0,0,0,0,0,,0,0
KR_6420661494,TRUE,25922,4557,46,9.2,351,92,26695,1,12,8,13,27,9,0,0,,0,0,0,0,0,0,,0,1,FALSE,25423,2883,45,9,371,91,29687,0,8,12,9,42,4,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6425226503,FALSE,23217,2902,42,8.4,307,50,32666,0,9,17,10,24,8,0,0,,0,0,0,0,0,0,,0,0,TRUE,27646,4061,44,8.8,361,68,30749,1,17,9,11,36,11,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,1
KR_6424794501,FALSE,26796,4546,44,8.8,363,67,24605,0,12,8,17,27,8,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,TRUE,24499,6939,44,8.8,387,64,26093,1,8,12,6,31,7,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
KR_6424899029,TRUE,30894,1344,43,8.6,370,42,34651,0,20,13,16,29,12,0,0,,0,0,0,0,0,0,,0,1,FALSE,25620,2499,42,8.4,316,48,25616,1,13,20,24,35,11,1,0,TOP_LANE,2,1,1,0,0,1,WATER_DRAGON,1,0
KR_6414324149,FALSE,26344,4064,45,9,392,72,27385,1,10,10,17,35,32,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,0,TRUE,26547,3177,44,8.8,397,91,27610,0,10,10,11,67,9,0,0,,0,0,0,0,0,0,,0,1
KR_6418202544,TRUE,25721,1396,43,8.6,367,73,23295,1,9,4,13,26,12,1,0,BOT_LANE,1,0,0,1,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,0,FALSE,22056,2596,41,8.2,357,68,18692,0,4,9,10,33,6,0,0,,0,0,0,0,0,0,,0,1
KR_6398156729,TRUE,23552,2262,44,8.8,374,88,20688,0,4,11,4,27,13,0,0,,0,0,0,0,0,1,"EARTH_DRAGON,CHEMTECH_DRAGON",2,1,FALSE,27392,4187,46,9.2,365,63,24907,1,11,4,17,139,16,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
KR_6419629952,TRUE,29943,3818,43,8.6,376,44,34507,0,18,18,27,27,18,0,0,,0,0,0,0,0,0,FIRE_DRAGON,1,0,FALSE,29368,4843,42,8.4,277,64,30388,1,18,18,17,38,10,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,1
KR_6415488271,TRUE,24563,5673,44,8.8,357,65,26238,0,9,7,6,28,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,FALSE,24736,2706,42,8.4,348,73,21708,1,7,9,7,34,9,1,0,MID_LANE,1,1,0,0,0,0,,0,1
KR_6409700474,TRUE,30090,2695,46,9.2,351,68,34357,1,16,9,18,32,6,1,0,MID_LANE,2,1,0,1,0,0,,0,1,FALSE,24606,1276,45,9,377,70,22599,0,9,16,14,25,8,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
KR_6423992777,FALSE,21964,2034,43,8.6,336,68,25001,0,5,9,9,61,4,0,0,,0,0,0,0,0,0,,0,0,TRUE,25525,3135,44,8.8,386,80,26452,1,9,5,11,58,14,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1
KR_6425062734,FALSE,25615,4245,43,8.6,328,76,28805,1,11,12,12,22,11,0,0,,0,0,0,0,0,0,,0,1,TRUE,25255,2807,45,9,373,79,31776,0,12,11,12,31,5,0,0,,0,0,0,0,0,1,"WATER_DRAGON,AIR_DRAGON",2,0
KR_6425203949,TRUE,25335,3085,44,8.8,387,76,25121,0,10,8,15,31,10,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,FALSE,24768,2958,44,8.8,354,63,25548,1,8,10,10,41,7,0,0,,0,0,0,0,0,0,,0,0
KR_6416123175,TRUE,22879,2834,43,8.6,341,72,20035,0,7,10,6,70,12,0,0,,0,0,0,0,0,0,,0,1,FALSE,24615,4195,45,9,367,76,30699,1,10,7,13,64,21,0,0,,0,0,0,0,0,1,"WATER_DRAGON,AIR_DRAGON",2,0
KR_6414288292,FALSE,21053,2273,43,8.6,374,75,19251,0,1,13,2,31,11,0,0,,0,0,0,0,0,0,,0,0,TRUE,29418,2148,47,9.4,410,77,26475,1,13,1,15,35,17,1,0,TOP_LANE,2,0,1,1,0,1,"EARTH_DRAGON,WATER_DRAGON",2,1
KR_6414248711,TRUE,30405,2300,46,9.2,391,80,38438,1,22,6,22,46,19,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,FALSE,23731,3141,42,8.4,337,51,29452,0,6,22,4,60,8,0,0,,0,0,0,0,0,0,,0,0
KR_6419149467,TRUE,23705,4040,44,8.8,387,76,26765,1,7,9,9,26,8,0,0,,0,0,0,0,0,0,,0,0,FALSE,25776,976,44,8.8,353,80,22211,0,9,7,12,23,9,1,0,BOT_LANE,1,0,0,1,0,1,"EARTH_DRAGON,CHEMTECH_DRAGON",2,1
KR_6419786236,FALSE,24138,1973,43,8.6,336,80,29489,0,9,21,11,22,8,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,TRUE,31320,2460,45,9,376,76,35679,1,21,9,29,31,6,1,0,MID_LANE,1,1,0,0,0,0,WATER_DRAGON,1,1
KR_6424700689,FALSE,22168,3323,42,8.4,332,88,21096,0,6,12,4,31,12,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1,TRUE,28055,1835,46,9.2,378,83,29270,1,12,6,19,34,12,1,0,BOT_LANE,1,0,0,1,0,0,EARTH_DRAGON,1,0
KR_6414693042,TRUE,30307,5851,45,9,361,72,29901,1,20,6,15,31,6,0,0,,2,1,0,1,0,0,,0,1,FALSE,22136,4071,41,8.2,317,75,24693,0,6,20,7,33,4,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,0
KR_6416842729,FALSE,23498,5123,42,8.4,362,92,22207,0,6,18,7,28,9,0,0,,0,0,0,0,0,0,,0,1,TRUE,29436,4371,46,9.2,394,58,29033,1,18,6,22,47,9,1,0,BOT_LANE,1,0,0,1,0,1,EARTH_DRAGON,1,0
KR_6415498027,TRUE,26592,4042,46,9.2,363,67,32115,1,13,11,15,28,8,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,1,FALSE,26301,4636,44,8.8,326,76,29785,0,11,13,13,415,9,0,0,,0,0,0,0,0,0,,0,0
KR_6425158126,TRUE,29755,4500,47,9.4,400,86,25624,0,14,6,12,23,11,0,0,,0,0,0,0,0,1,"AIR_DRAGON,WATER_DRAGON",2,1,FALSE,22956,1581,43,8.6,372,65,22081,1,6,14,4,33,6,1,0,TOP_LANE,2,1,1,0,0,0,,0,0
